idtext,text,label,date,age,country
001292,"Producto normal, entrega estándar.",Neutral,08-06-2027,53,Perú
001293,"Vendedor increíble, ¡hasta mandó audio explicando!",Positivo,09-06-2027,29,Perú
001294,"Llegó en un color totalmente distinto al de la foto.",Negativo,10-06-2027,66,Perú
001295,"Funciona, sin grandes destaques.",Neutral,11-06-2027,48,Perú
001296,"¡Me encantó! Ya compré dos más.",Positivo,12-06-2027,27,Perú
001297,"Se rompió en la primera semana de uso normal.",Negativo,13-06-2027,70,Perú
001298,"Recibido a tiempo, producto intacto.",Neutral,14-06-2027,45,Perú
001299,"¡Top total! Cliente feliz por acá.",Positivo,15-06-2027,25,Perú
001300,"Llegó todo aplastado y sin sello.",Negativo,16-06-2027,72,Perú
001301,"Llegó antes de lo esperado y con regalo sorpresa. ¡Me encantó!",Positivo,17-06-2027,28,Perú
001302,"Vino con defecto de fábrica en la costura. Tuve que devolverlo.",Negativo,18-06-2027,61,Perú
001303,"El producto cumple con lo esperado, nada más que eso.",Neutral,19-06-2027,46,Perú
001304,"¡Calidad brutal! Parece producto de tienda física cara.",Positivo,20-06-2027,24,Perú
001305,"Se rompió al segundo día de uso. Material muy débil.",Negativo,21-06-2027,67,Perú
001306,"Entrega a tiempo, empaque simple pero ok.",Neutral,22-06-2027,51,Perú
001307,"El vendedor mandó funda de regalo + notita. ¡Un lujo!",Positivo,23-06-2027,26,Perú
001308,"Vino con un olor horrible a naftalina. Imposible usar.",Negativo,24-06-2027,70,Perú
001309,"Está funcionando normalmente hasta ahora.",Neutral,25-06-2027,43,Perú
001310,"La mejor compra del semestre, sin exagerar.",Positivo,26-06-2027,30,Perú
001311,"La batería se hincha en menos de un mes. Publicidad engañosa.",Negativo,27-06-2027,58,Perú
001312,"Llegó sellado y dentro del plazo acordado.",Neutral,28-06-2027,49,Perú
001313,"Entrega en 24h al interior de Piauí, ¡nunca vi algo así!",Positivo,29-06-2027,27,Perú
001314,"Vino todo rayado y sin boleta.",Negativo,30-06-2027,65,Perú
001315,"Producto razonable por el precio pagado.",Neutral,01-07-2027,52,Perú
001316,"¡Me encantó! Lo uso todos los días y está perfecto.",Positivo,02-07-2027,25,Perú
001317,"El material se derritió el primer día de calor.",Negativo,03-07-2027,69,Perú
001318,"Recibido a tiempo, sin problemas hasta ahora.",Neutral,04-07-2027,47,Perú
001319,"Vendedor 10/10, atención impecable.",Positivo,05-07-2027,29,Perú
001320,"Vino en color equivocado por tercera vez. Me cansé.",Negativo,06-07-2027,63,Perú
001321,"Todo ok, funcionando bien.",Neutral,07-07-2027,44,Perú
001322,"Llegó antes del feriado y salvó mi regalo.",Positivo,08-07-2027,23,Perú
001323,"Dejó de funcionar de la nada después de 10 días.",Negativo,09-07-2027,71,Perú
001324,"Producto conforme al anuncio, entrega ok.",Neutral,10-07-2027,50,Perú
001325,"¡Lo recomiendo mucho! Calidad top por el precio.",Positivo,11-07-2027,31,Perú
001326,"Vino con un rayón enorme en la pantalla. Decepcionado.",Negativo,12-07-2027,66,Perú
001327,"El empaque llegó algo aplastado, pero el producto intacto.",Neutral,13-07-2027,48,Perú
001328,"Me encantó el diseño minimalista, quedó hermoso.",Positivo,14-07-2027,27,Perú
001329,"Se rompió facilísimo, no aguantó ni una caída leve.",Negativo,15-07-2027,60,Perú
001330,"Funciona normalmente hasta ahora.",Neutral,16-07-2027,45,Perú
001331,"Entrega en 48h en Belém, ¡impresionante!",Positivo,17-07-2027,32,Perú
001332,"Vino con fuerte olor a cigarro. Horrible.",Negativo,18-07-2027,68,Perú
001333,"Cumple lo básico, sin lujos.",Neutral,19-07-2027,53,Perú
001334,"¡Perfecto! Ya compré más unidades.",Positivo,20-07-2027,26,Perú
001335,"El material se rajó en una semana.",Negativo,21-07-2027,64,Perú
001336,"Llegó a tiempo, todo conforme.",Neutral,22-07-2027,41,Perú
001337,"El vendedor mandó un regalito, me alegró el día.",Positivo,23-07-2027,24,Perú
001338,"Vino usado y lleno de huellas por todos lados.",Negativo,24-07-2027,70,Perú
001339,"Todo ok hasta el momento.",Neutral,25-07-2027,46,Perú
001340,"Excelente calidad, ¡súper recomendado!",Positivo,26-07-2027,30,Perú
001341,"Faltaba una pieza esencial.",Negativo,27-07-2027,62,Perú
001342,"Producto normal, entrega normal.",Neutral,28-07-2027,49,Perú
001343,"¡Me encantó! Color perfecto y acabado impecable.",Positivo,29-07-2027,28,Perú
001344,"La batería dura menos de la mitad de lo prometido.",Negativo,30-07-2027,67,Perú
001345,"Recibido a tiempo, sin sorpresas.",Neutral,31-07-2027,51,Perú
001346,"Llegó antes de lo esperado y con detallito.",Positivo,01-08-2027,25,Perú
001347,"Vino todo torcido y no encaja.",Negativo,02-08-2027,69,Perú
001348,"Funciona bien.",Neutral,03-08-2027,44,Perú
001349,"¡El mejor costo-beneficio que vi!",Positivo,04-08-2027,31,Perú
001350,"Publicidad totalmente engañosa sobre la resistencia.",Negativo,05-08-2027,65,Perú
001351,"Producto conforme a lo esperado.",Neutral,06-08-2027,47,Perú
001352,"Vendedor increíble, atención de primera.",Positivo,07-08-2027,27,Perú
001353,"Vino con defecto de fábrica en la pantalla.",Negativo,08-08-2027,71,Perú
001354,"Entrega ok, producto ok.",Neutral,09-08-2027,50,Perú
001355,"¡Me encantó! Ya soy cliente fiel.",Positivo,10-08-2027,29,Perú
001356,"Se rompió en el primer intento de armado.",Negativo,11-08-2027,63,Perú
001357,"Todo bien hasta ahora.",Neutral,12-08-2027,46,Perú
001358,"Llegó en 24h al interior de Rondônia, ¡surreal!",Positivo,13-08-2027,26,Perú
001359,"Vino con fuerte olor a humedad.",Negativo,14-08-2027,68,Perú
001360,"Cumple lo básico.",Neutral,15-08-2027,52,Perú
001361,"¡Me encantó! Calidad impresionante.",Positivo,16-08-2027,24,Perú
001362,"El material se soltó en menos de una semana.",Negativo,17-08-2027,66,Perú
001363,"Todo en orden.",Neutral,18-08-2027,48,Perú
001364,"Entrega antes de tiempo + regalo = felicidad.",Positivo,19-08-2027,30,Perú
001365,"Vino usado y con polvo por dentro.",Negativo,20-08-2027,70,Perú
001366,"Producto normal, sin grandes diferencias.",Neutral,21-08-2027,45,Perú
001367,"¡Lo recomiendo mucho! 5 estrellas.",Positivo,22-08-2027,28,Perú
001368,"Dejó de funcionar después de 9 días.",Negativo,23-08-2027,64,Perú
001369,"Llegó a tiempo, empaque intacto.",Neutral,24-08-2027,51,Perú
001370,"El vendedor mandó hasta audio explicando, top.",Positivo,25-08-2027,27,Perú
001371,"Vino con un rayón grande al frente.",Negativo,26-08-2027,69,Perú
001372,"Funciona normalmente.",Neutral,27-08-2027,44,Perú
001373,"Me encantó el color y el calce.",Positivo,28-08-2027,25,Perú
001374,"Se rompió en la primera caída de 20 cm.",Negativo,29-08-2027,67,Perú
001375,"Todo bien, entrega a tiempo.",Neutral,30-08-2027,49,Perú
001376,"¡La mejor compra de 2027 hasta ahora!",Positivo,31-08-2027,31,Perú
001377,"Vino con defecto de fábrica visible.",Negativo,01-09-2027,62,Perú
001378,"Producto conforme al anuncio.",Neutral,02-09-2027,46,Perú
001379,"Llegó antes de tiempo y sellado.",Positivo,03-09-2027,29,Perú
001380,"Material muy fino, se rompió fácil.",Negativo,04-09-2027,71,Perú
001381,"Todo ok hasta el momento.",Neutral,05-09-2027,50,Perú
001382,"Vendedor súper atento, ¡me dieron regalo!",Positivo,06-09-2027,26,Perú
001383,"Vino otra vez con el voltaje incorrecto.",Negativo,07-09-2027,65,Perú
001384,"Entrega normal, producto normal.",Neutral,08-09-2027,48,Perú
001385,"¡Me encantó! Siempre compraré aquí.",Positivo,09-09-2027,30,Perú
001386,"Se rompió en el primer uso.",Negativo,10-09-2027,68,Perú
001387,"Recibido a tiempo, sin problemas.",Neutral,11-09-2027,45,Perú
001388,"Excelente calidad, lo recomiendo.",Positivo,12-09-2027,28,Perú
001389,"Vino con fuerte olor a cigarro.",Negativo,13-09-2027,70,Perú
001390,"Está funcionando bien.",Neutral,14-09-2027,51,Perú
001391,"Entrega en 24h en Salvador, ¡una locura!",Positivo,15-09-2027,27,Perú
001392,"Vino todo aplastado y sin sello.",Negativo,16-09-2027,66,Perú
001393,"Cumple lo básico.",Neutral,17-09-2027,47,Perú
001394,"Me encantó el detallito que vino junto.",Positivo,18-09-2027,25,Perú
001395,"Dejó de cargar después de 11 días.",Negativo,19-09-2027,69,Perú
001396,"Llegó a tiempo, todo bien.",Neutral,20-09-2027,44,Perú
001397,"Mejor de lo que esperaba, ¡10/10!",Positivo,21-09-2027,29,Perú
001398,"Vino con una pieza suelta dentro.",Negativo,22-09-2027,63,Perú
001399,"Todo conforme.",Neutral,23-09-2027,50,Perú
001400,"Vendedor increíble, ¡súper recomendado!",Positivo,24-09-2027,31,Perú
001401,"Vino usado y sucio.",Negativo,25-09-2027,67,Perú
001402,"Producto normal, entrega ok.",Neutral,26-09-2027,46,Perú
001403,"¡Me encantó! Cliente feliz.",Positivo,27-09-2027,26,Perú
001404,"Se rompió fácil, material muy frágil.",Negativo,28-09-2027,70,Perú
001405,"Entrega a tiempo, sin sorpresas.",Neutral,29-09-2027,52,Perú
001406,"Llegó antes de lo esperado y con regalo.",Positivo,30-09-2027,28,Perú
001407,"Vino con defecto en la costura.",Negativo,01-10-2027,64,Perú
001408,"Está funcionando normalmente.",Neutral,02-10-2027,49,Perú
001409,"Calidad top, volveré a comprar.",Positivo,03-10-2027,30,Perú
001410,"La batería dura muy poco.",Negativo,04-10-2027,68,Perú
001411,"Recibido a tiempo, todo bien.",Neutral,05-10-2027,45,Perú
001412,"¡Me encantó! Ya se lo recomendé a todos.",Positivo,06-10-2027,27,Perú
001413,"Vino con un rayón grande.",Negativo,07-10-2027,66,Perú
001414,"Producto conforme a lo esperado.",Neutral,08-10-2027,51,Perú
001415,"Entrega súper rápida + regalo = perfecto.",Positivo,09-10-2027,29,Perú
001416,"El material se rajó en 5 días.",Negativo,10-10-2027,71,Perú
001417,"Todo bien hasta ahora.",Neutral,11-10-2027,47,Perú
001418,"Vendedor nota 1000, atención increíble.",Positivo,12-10-2027,25,Perú
001419,"Vino sin el manual.",Negativo,13-10-2027,69,Perú
001420,"Llegó a tiempo, empaque ok.",Neutral,14-10-2027,50,Perú
001421,"Me encantó el color y el diseño.",Positivo,15-10-2027,28,Perú
001422,"Se rompió en el primer intento.",Negativo,16-10-2027,65,Perú
001423,"Cumple lo básico.",Neutral,17-10-2027,46,Perú
001424,"Lo recomiendo mucho, calidad excelente.",Positivo,18-10-2027,31,Perú
001425,"Vino con fuerte olor a humedad.",Negativo,19-10-2027,70,Perú
001426,"Entrega normal, producto normal.",Neutral,20-10-2027,48,Perú
001427,"¡Me encantó! Ya soy cliente fiel.",Positivo,21-10-2027,26,Perú
001428,"Dejó de funcionar después de una semana.",Negativo,22-10-2027,67,Perú
001429,"Todo conforme.",Neutral,23-10-2027,52,Perú
001430,"Llegó antes de tiempo y sellado.",Positivo,24-10-2027,30,Perú
001431,"Vino todo rayado.",Negativo,25-10-2027,64,Perú
001432,"Producto conforme al anuncio.",Neutral,26-10-2027,49,Perú
001433,"El vendedor mandó regalo, ¡un lujo!",Positivo,27-10-2027,27,Perú
001434,"El material se derritió con el calor.",Negativo,28-10-2027,71,Perú
001435,"Recibido a tiempo, todo bien.",Neutral,29-10-2027,45,Perú
001436,"¡Me encantó! Volveré a comprar.",Positivo,30-10-2027,29,Perú
001437,"Vino con defecto de fábrica.",Negativo,31-10-2027,68,Perú
001438,"Está funcionando bien.",Neutral,01-11-2027,50,Perú
001439,"Entrega en 24h en Curitiba, ¡top!",Positivo,02-11-2027,25,Perú
001440,"Se rompió en la primera caída.",Negativo,03-11-2027,66,Perú
001441,"Producto ok, entrega ok.",Neutral,04-11-2027,47,Perú
001442,"¡La mejor compra del año!",Positivo,05-11-2027,31,Perú
001443,"Vino usado y con polvo.",Negativo,06-11-2027,70,Perú
001444,"Llegó a tiempo, sin problemas.",Neutral,07-11-2027,46,Perú
001445,"Vendedor increíble, lo recomiendo.",Positivo,08-11-2027,28,Perú
001446,"La batería se daña muy rápido.",Negativo,09-11-2027,65,Perú
001447,"Todo bien por ahora.",Neutral,10-11-2027,51,Perú
001448,"Me encantó el regalito.",Positivo,11-11-2027,27,Perú
001449,"Vino con una mancha grande.",Negativo,12-11-2027,69,Perú
001450,"Producto normal, sin sorpresas.",Neutral,13-11-2027,48,Perú
001451,"Llegó antes de tiempo, perfecto.",Positivo,14-11-2027,30,Perú
001452,"Material muy débil, se rompió.",Negativo,15-11-2027,67,Perú
001453,"Entrega a tiempo, todo ok.",Neutral,16-11-2027,44,Perú
001454,"Excelente calidad, ¡me encantó!",Positivo,17-11-2027,26,Perú
001455,"Vino con defecto en la pantalla.",Negativo,18-11-2027,71,Perú
001456,"Está funcionando normalmente.",Neutral,19-11-2027,49,Perú
001457,"Vendedor top, atención perfecta.",Positivo,20-11-2027,29,Perú
001458,"Se rompió en el primer uso.",Negativo,21-11-2027,66,Perú
001459,"Recibido a tiempo, sin quejas.",Neutral,22-11-2027,52,Perú
001460,"¡Me encantó! Cliente feliz.",Positivo,23-11-2027,28,Perú
001461,"Vino todo aplastado.",Negativo,24-11-2027,70,Perú
001462,"Producto conforme a lo esperado.",Neutral,25-11-2027,47,Perú
001463,"Entrega rápida + regalo = lujo.",Positivo,26-11-2027,27,Perú
001464,"Vino con olor a cigarro.",Negativo,27-11-2027,68,Perú
001465,"Todo bien hasta ahora.",Neutral,28-11-2027,50,Perú
001466,"¡Me encantó mucho! Lo recomiendo.",Positivo,29-11-2027,31,Perú
001467,"El material se soltó en 3 días.",Negativo,30-11-2027,64,Perú
001468,"Llegó a tiempo, empaque ok.",Neutral,01-12-2027,46,Perú
001469,"Vendedor increíble, me dieron regalo.",Positivo,02-12-2027,25,Perú
001470,"Dejó de funcionar después de un mes.",Negativo,03-12-2027,69,Perú
001471,"Producto normal, entrega normal.",Neutral,04-12-2027,51,Perú
001472,"Mejor de lo esperado, ¡10/10!",Positivo,05-12-2027,30,Perú
001473,"Vino con un rayón grande.",Negativo,06-12-2027,66,Perú
001474,"Está funcionando bien.",Neutral,07-12-2027,48,Perú
001475,"Llegó antes de Navidad, ¡salvó todo!",Positivo,08-12-2027,28,Perú
001476,"Se rompió muy fácil.",Negativo,09-12-2027,70,Perú
001477,"Entrega a tiempo, todo bien.",Neutral,10-12-2027,45,Perú
001478,"¡Me encantó! Ya compré otro.",Positivo,11-12-2027,26,Perú
001479,"Vino usado y sucio.",Negativo,12-12-2027,67,Perú
001480,"Producto conforme al anuncio.",Neutral,13-12-2027,49,Perú
001481,"Vendedor nota 1000, atención top.",Positivo,14-12-2027,29,Perú
001482,"La batería dura muy poco.",Negativo,15-12-2027,71,Perú
001483,"Todo conforme.",Neutral,16-12-2027,47,Perú
001484,"Lo recomiendo mucho, excelente calidad.",Positivo,17-12-2027,27,Perú
001485,"Vino con defecto de fábrica.",Negativo,18-12-2027,68,Perú
001486,"Llegó a tiempo, empaque intacto.",Neutral,19-12-2027,50,Perú
001487,"¡Me encantó el regalo sorpresa!",Positivo,20-12-2027,25,Perú
001488,"El material se rajó en una semana.",Negativo,21-12-2027,69,Perú
001489,"Cumple lo básico.",Neutral,22-12-2027,46,Perú
001490,"Entrega en 24h, ¡impresionante!",Positivo,23-12-2027,30,Perú
001491,"Vino con fuerte olor a humedad.",Negativo,24-12-2027,66,Perú
001492,"Está funcionando normalmente.",Neutral,25-12-2027,51,Perú
001493,"Vendedor increíble, ¡súper recomendado!",Positivo,26-12-2027,28,Perú
001494,"Se rompió en la primera caída.",Negativo,27-12-2027,70,Perú
001495,"Recibido a tiempo, sin problemas.",Neutral,28-12-2027,48,Perú
001496,"¡Me encantó! Cliente fidelizado.",Positivo,29-12-2027,27,Perú
001497,"Vino todo aplastado y rayado.",Negativo,30-12-2027,67,Perú
001498,"Producto normal, entrega ok.",Neutral,31-12-2027,50,Perú
001499,"Llegó antes de tiempo y con regalo.",Positivo,01-01-2028,29,Perú
001500,"Vino con defecto de fábrica. Pésimo para cerrar el año.",Negativo,02-01-2028,71,Perú
001501,"Pésima calidad, no dura nada.",Negativo,25-05-2025,87,Perú
001502,"El producto está ok, pero el manual es muy básico.",Neutral,17-06-2025,48,Perú
001503,"Vino con defecto, tuve que solicitar el cambio.",Negativo,29-06-2025,32,Perú
001504,"Normal, sin problemas ni puntos destacados.",Neutral,02-09-2025,32,Perú
001505,"Pensé que sería un poco mejor, pero es usable.",Neutral,21-04-2025,37,Perú
001506,"Publicidad engañosa, el tamaño/color era incorrecto.",Negativo,07-06-2025,69,Perú
001507,"Compra increíble, volveré a comprar sin duda.",Positivo,20-03-2025,54,Perú
001508,"Aceptable por el precio pagado, sin sorpresas.",Neutral,27-02-2025,29,Perú
001509,"Pésima calidad, no dura nada.",Negativo,20-04-2025,86,Perú
001510,"La mejor compra del año, calidad sorprendente.",Positivo,18-09-2025,42,Perú
001511,"Vino con defecto, tuve que solicitar el cambio.",Negativo,13-05-2025,54,Perú
001512,"Todo funcionando perfectamente, muy satisfecho.",Positivo,10-10-2025,40,Perú
001513,"El producto está ok, pero el manual es muy básico.",Neutral,12-09-2025,85,Perú
001514,"Producto de excelente calidad, llegó muy rápido.",Positivo,20-09-2025,48,Perú
001515,"Vino con defecto, tuve que solicitar el cambio.",Negativo,25-09-2025,85,Perú
001516,"Vino con defecto, tuve que solicitar el cambio.",Negativo,29-07-2025,49,Perú
001517,"La mejor compra del año, calidad sorprendente.",Positivo,07-12-2025,64,Perú
001518,"Todo funcionando perfectamente, muy satisfecho.",Positivo,29-10-2025,27,Perú
001519,"Funcional, cumple lo que promete, nada excepcional.",Neutral,21-12-2025,62,Perú
001520,"El olor del material es insoportable.",Negativo,21-03-2025,60,Perú
001521,"Publicidad engañosa, el tamaño/color era incorrecto.",Negativo,04-03-2025,39,Perú
001522,"Llegó antes del plazo y el empaque estaba perfecto.",Positivo,09-02-2025,22,Perú
001523,"Pensé que sería un poco mejor, pero es usable.",Neutral,29-08-2025,28,Perú
001524,"Me encantó el producto, tal como se describe.",Positivo,03-09-2025,56,Perú
001525,"Publicidad engañosa, el tamaño/color era incorrecto.",Negativo,02-12-2025,31,Perú
001526,"Demoró demasiado en llegar y el empaque estaba dañado.",Negativo,20-08-2025,27,Perú
001527,"Lo recomiendo, superó mis expectativas, buen material.",Positivo,03-07-2025,41,Perú
001528,"Aún no lo usé lo suficiente para opinar.",Neutral,11-09-2025,47,Perú
